protocol,start,end,sum
TCP,1224,80,1
TCP,2606,80,1
TCP,50334,80,2
TCP,19934,80,1
TCP,2105,80,2
TCP,13012,80,1
TCP,15858,80,1
TCP,50003,80,2
TCP,38164,80,1
TCP,1736,80,4
TCP,24729,80,1
TCP,26721,80,1
TCP,2250,80,1
TCP,2637,80,2
TCP,30403,80,1
TCP,43028,80,1
TCP,31095,80,1
TCP,11558,80,1
TCP,50498,80,1
TCP,31124,80,1
TCP,12074,80,1
TCP,27256,80,1
TCP,49827,80,2
TCP,46913,80,1
TCP,1760,80,2
TCP,4604,80,1
TCP,1222,80,1
TCP,5438,80,1
TCP,15796,80,1
TCP,20944,80,1
TCP,14736,80,1
TCP,2109,80,1
TCP,19185,80,1
TCP,33918,80,1
TCP,19871,80,1
TCP,36809,80,1
TCP,3275,80,1
TCP,4277,80,1
TCP,4235,80,1
TCP,2922,80,1
TCP,56451,80,1
TCP,49916,80,2
TCP,4003,80,1
TCP,49480,80,2
TCP,28578,80,1
TCP,24396,80,1
TCP,49812,80,1
TCP,41692,80,1
TCP,26715,80,1
TCP,12005,80,1
TCP,28740,80,1
TCP,49199,80,1
TCP,57745,80,1
TCP,64538,80,1
TCP,32536,80,1
TCP,2777,80,1
TCP,5392,80,1
TCP,34625,80,1
TCP,57356,80,1
TCP,65459,80,1
TCP,17200,80,1
TCP,31425,80,1
TCP,49386,80,1
TCP,49304,80,1
TCP,15489,80,1
TCP,1040,80,1
TCP,51064,80,1
TCP,5046,80,1
TCP,54470,80,1
TCP,47450,80,1
TCP,55069,80,1
TCP,5770,80,1
TCP,1561,80,1
TCP,42898,80,1
TCP,50245,80,1
TCP,3087,80,2
TCP,51296,80,1
TCP,63873,80,1
TCP,57665,80,2
TCP,8987,80,1
TCP,51272,80,1
TCP,40225,80,1
TCP,8385,80,2
TCP,49658,80,2
TCP,51453,80,1
TCP,1499,80,2
TCP,3570,80,1
TCP,51063,80,1
TCP,22562,80,1
TCP,3727,80,1
TCP,4440,80,2
TCP,6004,80,1
TCP,1908,80,1
TCP,39469,80,1
TCP,17856,80,1
TCP,4287,80,1
TCP,48961,80,1
TCP,5235,80,1
TCP,11588,80,1
TCP,2056,80,1
TCP,2613,80,2
TCP,31375,80,1
TCP,64702,80,1
TCP,10189,80,1
TCP,42606,80,1
TCP,61887,80,1
TCP,1696,80,2
TCP,49737,80,1
TCP,25383,80,1
TCP,50386,80,1
TCP,4572,80,1
TCP,25413,80,1
TCP,53303,80,1
TCP,27783,80,1
TCP,37748,80,1
TCP,14249,80,1
TCP,35138,80,1
TCP,50001,80,2
TCP,4622,80,1
TCP,45568,80,1
TCP,7354,80,1
TCP,2739,80,1
TCP,23008,80,2
TCP,10593,80,1
TCP,7420,80,1
TCP,51929,80,1
TCP,2395,80,1
TCP,27075,80,1
TCP,24580,80,1
TCP,34970,80,1
TCP,3104,80,2
TCP,59280,80,1
TCP,50326,80,1
TCP,24764,80,1
TCP,43172,80,1
TCP,8494,80,1
TCP,62687,80,1
TCP,11542,80,1
TCP,13072,80,1
TCP,2513,80,2
TCP,27118,80,1
TCP,1380,80,1
TCP,2040,80,1
TCP,54962,80,1
TCP,23921,80,1
TCP,54842,80,1
TCP,52263,80,1
TCP,2548,80,2
TCP,3971,80,1
TCP,53206,80,1
TCP,1644,80,1
TCP,40577,80,1
TCP,6433,80,2
TCP,2080,80,3
TCP,27579,80,1
TCP,19606,80,1
TCP,6307,80,1
TCP,2977,80,1
TCP,35887,80,1
TCP,6070,80,1
TCP,1579,80,2
TCP,58530,80,1
TCP,7521,80,1
TCP,13849,80,2
TCP,14727,80,1
TCP,50448,80,1
TCP,1273,80,1
TCP,1705,80,1
TCP,63611,80,1
TCP,8269,80,1
TCP,43339,80,1
TCP,9194,80,1
TCP,2207,80,1
TCP,51624,80,1
TCP,4074,80,1
TCP,2381,80,1
TCP,3154,80,1
TCP,31382,80,1
TCP,10022,80,1
TCP,3167,80,2
TCP,2314,80,2
TCP,10304,80,1
TCP,64033,80,1
TCP,2794,80,2
TCP,3301,80,1
TCP,50085,80,1
TCP,34549,80,1
TCP,2227,80,1
TCP,37311,80,1
TCP,11057,80,1
TCP,33364,80,1
TCP,27361,80,1
TCP,16947,80,1
TCP,3000,80,3
TCP,51593,80,1
TCP,3307,80,2
TCP,4164,80,1
TCP,3018,80,1
TCP,1331,80,3
TCP,55544,80,1
TCP,48579,80,1
TCP,49817,80,1
TCP,1348,80,1
TCP,19121,80,1
TCP,2744,80,1
TCP,34232,80,1
TCP,23309,80,1
TCP,31419,80,1
TCP,3094,80,2
TCP,1515,80,4
TCP,49691,80,3
TCP,2954,80,1
TCP,7051,80,1
TCP,1298,80,2
TCP,51607,80,1
TCP,3767,80,1
TCP,1936,80,3
TCP,17072,80,1
TCP,50507,80,2
TCP,32189,80,1
TCP,4962,80,1
TCP,21666,80,1
TCP,4703,80,1
TCP,35424,80,1
TCP,60288,80,1
TCP,50857,80,1
TCP,31687,80,1
TCP,2016,80,2
TCP,50011,80,1
TCP,3456,80,2
TCP,1448,80,2
TCP,6211,80,1
TCP,7906,80,1
TCP,1957,80,1
TCP,57295,80,1
TCP,3630,80,1
TCP,13089,80,1
TCP,4899,80,1
TCP,2124,80,2
TCP,2742,80,2
TCP,29052,80,1
TCP,18241,80,1
TCP,1464,80,1
TCP,36758,80,1
TCP,51354,80,1
TCP,62131,80,1
TCP,1983,80,2
TCP,36541,80,1
TCP,3677,80,1
TCP,61598,80,1
TCP,51753,80,1
TCP,1661,80,1
TCP,49723,80,1
TCP,51497,80,1
TCP,4066,80,1
TCP,9671,80,1
TCP,10331,80,1
TCP,3939,80,1
TCP,31623,80,1
TCP,63176,80,1
TCP,7061,80,1
TCP,2418,80,2
TCP,4086,80,1
TCP,1389,80,1
TCP,45089,80,1
TCP,3274,80,1
TCP,24837,80,1
TCP,3387,80,1
TCP,21762,80,1
TCP,61471,80,1
TCP,2965,80,2
TCP,46682,80,1
TCP,50886,80,1
TCP,12727,80,1
TCP,1666,80,2
TCP,3146,80,1
TCP,63973,80,1
TCP,2097,80,2
TCP,1620,80,2
TCP,1635,80,1
TCP,36309,80,1
TCP,28832,80,1
TCP,50785,80,1
TCP,49486,80,1
TCP,12071,80,1
TCP,21234,80,1
TCP,1053,80,1
TCP,61242,80,1
TCP,49309,80,2
TCP,7077,80,1
TCP,31929,80,1
TCP,61714,80,1
TCP,29966,80,1
TCP,49787,80,5
TCP,52074,80,1
TCP,3090,80,1
TCP,60996,80,1
TCP,17553,80,1
TCP,62016,80,1
TCP,50068,80,1
TCP,12449,80,1
TCP,19496,80,1
TCP,7315,80,1
TCP,63346,80,1
TCP,2813,80,2
TCP,53441,80,1
TCP,59424,80,1
TCP,27001,80,1
TCP,63128,80,1
TCP,49793,80,1
TCP,51149,80,1
TCP,1776,80,2
TCP,51681,80,1
TCP,1611,80,3
TCP,61800,80,1
TCP,10087,80,1
TCP,63603,80,1
TCP,3012,80,2
TCP,63899,80,1
TCP,2414,80,1
TCP,1955,80,3
TCP,30945,80,1
TCP,43272,80,1
TCP,49518,80,2
TCP,2041,80,2
TCP,39657,80,1
TCP,2231,80,4
TCP,19716,80,1
TCP,7889,80,1
TCP,8034,80,1
TCP,19727,80,1
TCP,6525,80,1
TCP,49864,80,1
TCP,42455,80,1
TCP,4093,80,1
TCP,49087,80,1
TCP,4108,80,1
TCP,62999,80,1
TCP,20257,80,1
TCP,10927,80,1
TCP,53709,80,1
TCP,44504,80,1
TCP,1412,80,2
TCP,50495,80,1
TCP,2101,80,2
TCP,1747,80,2
TCP,47358,80,1
TCP,3632,80,1
TCP,2171,80,2
TCP,3664,80,1
TCP,31472,80,1
TCP,51509,80,1
TCP,33376,80,1
TCP,22085,80,1
TCP,25763,80,1
TCP,2451,80,2
TCP,1069,80,1
TCP,8151,80,1
TCP,2822,80,2
TCP,38891,80,1
TCP,14406,80,1
TCP,2226,80,1
TCP,16819,80,1
TCP,1148,80,2
TCP,2454,80,2
TCP,2140,80,2
TCP,2155,80,1
TCP,49324,80,1
TCP,53025,80,1
TCP,43174,80,1
TCP,14847,80,1
TCP,63098,80,1
TCP,12536,80,1
TCP,40514,80,1
TCP,17101,80,1
TCP,8030,80,1
TCP,1585,80,1
TCP,8462,80,1
TCP,58855,80,1
TCP,15329,80,1
TCP,3313,80,1
TCP,49651,80,2
TCP,53028,80,1
TCP,50446,80,1
TCP,45886,80,1
TCP,6178,80,1
TCP,1846,80,1
TCP,51492,80,1
TCP,3689,80,1
TCP,63311,80,1
TCP,38902,80,1
TCP,3386,80,1
TCP,16611,80,1
TCP,21116,80,1
TCP,51930,80,1
TCP,41129,80,1
TCP,52476,80,1
TCP,49970,80,2
TCP,47865,80,1
TCP,1042,80,1
TCP,2590,80,1
TCP,1837,80,2
TCP,56765,80,1
TCP,1852,80,1
TCP,1592,80,1
TCP,6317,80,1
TCP,41078,80,1
TCP,3391,80,2
TCP,1794,80,1
TCP,3859,80,1
TCP,59661,80,1
TCP,51679,80,2
TCP,23647,80,1
TCP,11841,80,1
TCP,2188,80,3
TCP,15005,80,1
TCP,24660,80,1
TCP,12678,80,1
TCP,4118,80,2
TCP,61961,80,1
TCP,10278,80,1
TCP,3870,80,1
TCP,1060,80,1
TCP,37473,80,1
TCP,15302,80,1
TCP,1545,80,4
TCP,50634,80,1
TCP,5597,80,1
TCP,49477,80,2
TCP,45287,80,1
TCP,3294,80,2
TCP,43333,80,1
TCP,50647,80,3
TCP,30293,80,1
TCP,55048,80,1
TCP,1395,80,3
TCP,12513,80,1
TCP,55877,80,1
TCP,14204,80,1
TCP,43205,80,1
TCP,1182,80,2
TCP,15008,80,1
TCP,1808,80,1
TCP,59841,80,1
TCP,3479,80,1
TCP,19537,80,1
TCP,3703,80,2
TCP,47776,80,1
TCP,47095,80,1
TCP,52171,80,1
TCP,16064,80,1
TCP,45081,80,1
TCP,26300,80,1
TCP,61875,80,1
TCP,54120,80,1
TCP,13680,80,1
TCP,17431,80,1
TCP,2271,80,2
TCP,51369,80,1
TCP,13423,80,2
TCP,52769,80,1
TCP,50453,80,2
TCP,48632,80,1
TCP,1066,80,1
TCP,61211,80,1
TCP,3587,80,1
TCP,57536,80,1
TCP,44856,80,1
TCP,55059,80,1
TCP,2934,80,1
TCP,58177,80,1
TCP,52356,80,1
TCP,7718,80,1
TCP,49752,80,1
TCP,2255,80,2
TCP,1785,80,5
TCP,49969,80,1
TCP,28442,80,1
TCP,3671,80,1
TCP,3508,80,1
TCP,35421,80,1
TCP,49369,80,2
TCP,32499,80,1
TCP,50932,80,1
TCP,4162,80,1
TCP,10443,80,1
TCP,2447,80,3
TCP,48057,80,1
TCP,10252,80,1
TCP,52341,80,1
TCP,3705,80,1
TCP,2054,80,1
TCP,8557,80,1
TCP,1772,80,1
TCP,49982,80,1
TCP,4543,80,1
TCP,37072,80,1
TCP,4833,80,1
TCP,3736,80,1
TCP,6033,80,1
TCP,1621,80,2
TCP,14111,80,1
TCP,2034,80,2
TCP,1712,80,3
TCP,4480,80,1
TCP,2313,80,1
TCP,49535,80,1
TCP,6486,80,1
TCP,2032,80,2
TCP,2625,80,1
TCP,1926,80,1
TCP,51748,80,1
TCP,1111,80,2
TCP,3231,80,1
TCP,32011,80,2
TCP,11634,80,1
TCP,1730,80,3
TCP,10815,80,1
TCP,3665,80,2
TCP,1257,80,1
TCP,15786,80,1
TCP,34783,80,1
TCP,2558,80,2
TCP,1728,80,1
TCP,3534,80,1
TCP,22559,80,1
TCP,14810,80,1
TCP,3513,80,1
TCP,3358,80,1
TCP,9359,80,1
TCP,30514,80,1
TCP,5527,80,1
TCP,9112,80,1
TCP,2494,80,3
TCP,4101,80,1
TCP,4398,80,1
TCP,37824,80,1
TCP,58815,80,1
TCP,29841,80,1
TCP,13563,80,1
TCP,42138,80,1
TCP,23929,80,1
TCP,43393,80,1
TCP,1796,80,1
TCP,3273,80,1
TCP,22098,80,1
TCP,43620,80,1
TCP,54371,80,1
TCP,3552,80,1
TCP,24307,80,1
TCP,8769,80,1
TCP,28183,80,1
TCP,1505,80,2
TCP,55425,80,1
TCP,51062,80,2
TCP,47967,80,1
TCP,13632,80,1
TCP,4858,80,1
TCP,2025,80,4
TCP,23415,80,1
TCP,1404,80,3
TCP,49327,80,1
TCP,1251,80,1
TCP,1950,80,5
TCP,21983,80,1
TCP,14613,80,1
TCP,57567,80,1
TCP,3688,80,2
TCP,1405,80,1
TCP,38704,80,1
TCP,1803,80,3
TCP,3974,80,1
TCP,57235,80,1
TCP,10716,80,1
TCP,10721,80,2
TCP,22257,80,1
TCP,24335,80,1
TCP,62265,80,2
TCP,50993,80,1
TCP,4215,80,1
TCP,52290,80,1
TCP,8561,80,1
TCP,2460,80,1
TCP,61107,80,1
TCP,1549,80,3
TCP,10691,80,1
TCP,3098,80,1
TCP,2141,80,2
TCP,53479,80,1
TCP,42520,80,1
TCP,59202,80,1
TCP,1650,80,1
TCP,51238,80,1
TCP,53306,80,1
TCP,1144,80,1
TCP,3545,80,1
TCP,1511,80,1
TCP,54534,80,1
TCP,2841,80,1
TCP,2505,80,1
TCP,1584,80,1
TCP,21696,80,1
TCP,55442,80,1
TCP,18127,80,1
TCP,1699,80,1
TCP,49593,80,1
TCP,13944,80,1
TCP,36051,80,1
TCP,49504,80,1
TCP,39168,80,1
TCP,17132,80,1
TCP,2453,80,1
TCP,6125,80,1
TCP,64929,80,1
TCP,11078,80,1
TCP,3059,80,1
TCP,2088,80,2
TCP,6270,80,1
TCP,3713,80,3
TCP,8866,80,1
TCP,40588,80,1
TCP,12254,80,1
TCP,28230,80,1
TCP,13208,80,1
TCP,48148,80,1
TCP,2502,80,1
TCP,2238,80,2
TCP,54599,80,1
TCP,2709,80,1
TCP,2263,80,7
TCP,58313,80,1
TCP,5056,80,1
TCP,39361,80,1
TCP,14726,80,1
TCP,45057,80,1
TCP,27161,80,1
TCP,2327,80,4
TCP,61782,80,1
TCP,13434,80,1
TCP,5466,80,1
TCP,2951,80,1
TCP,1548,80,3
TCP,5963,80,1
TCP,2665,80,2
TCP,59667,80,1
TCP,50536,80,1
TCP,3144,80,1
TCP,50404,80,1
TCP,1907,80,1
TCP,48607,80,1
TCP,9408,80,1
TCP,31410,80,1
TCP,1722,80,1
TCP,4394,80,1
TCP,49554,80,2
TCP,4263,80,1
TCP,3795,80,1
TCP,49567,80,1
TCP,28211,80,1
TCP,16243,80,1
TCP,14267,80,1
TCP,2817,80,4
TCP,3156,80,1
TCP,8563,80,1
TCP,3425,80,1
TCP,26309,80,1
TCP,1140,80,1
TCP,44832,80,1
TCP,19168,80,1
TCP,50337,80,1
TCP,13297,80,1
TCP,52895,80,2
TCP,1830,80,5
TCP,62446,80,1
TCP,2507,80,1
TCP,21345,80,1
TCP,10630,80,1
TCP,44193,80,1
TCP,3247,80,1
TCP,32243,80,1
TCP,34643,80,1
TCP,14362,80,1
TCP,2628,80,2
TCP,15153,80,1
TCP,60578,80,1
TCP,49494,80,3
TCP,3875,80,1
TCP,1840,80,1
TCP,4422,80,1
TCP,23205,80,1
TCP,1713,80,2
TCP,51191,80,1
TCP,6269,80,1
TCP,30650,80,1
TCP,1411,80,1
TCP,1420,80,4
TCP,50550,80,1
TCP,14455,80,1
TCP,2528,80,2
TCP,51262,80,2
TCP,6369,80,1
TCP,50891,80,1
TCP,5564,80,1
TCP,37906,80,1
TCP,3075,80,1
TCP,53348,80,2
TCP,8084,80,1
TCP,7853,80,1
TCP,31428,80,1
TCP,2000,80,2
TCP,13775,80,1
TCP,3564,80,1
TCP,42438,80,1
TCP,37825,80,1
TCP,33410,80,1
TCP,4379,80,1
TCP,1892,80,3
TCP,28546,80,1
TCP,54403,80,1
TCP,47260,80,1
TCP,49277,80,1
TCP,1243,80,2
TCP,6827,80,1
TCP,2780,80,3
TCP,53986,80,1
TCP,27920,80,1
TCP,57498,80,1
TCP,40818,80,1
TCP,52630,80,1
TCP,2082,80,1
TCP,21396,80,1
TCP,50365,80,1
TCP,1356,80,2
TCP,61613,80,1
TCP,14530,80,1
TCP,33166,80,1
TCP,8252,80,1
TCP,12443,80,1
TCP,12570,80,1
TCP,40169,80,1
TCP,3493,80,1
TCP,21693,80,1
TCP,41762,80,1
TCP,3560,80,2
TCP,8323,80,2
TCP,49546,80,1
TCP,13606,80,1
TCP,28532,80,1
TCP,8803,80,1
TCP,33019,80,1
TCP,59335,80,1
TCP,64620,80,1
TCP,50296,80,3
TCP,50057,80,1
TCP,50455,80,1
TCP,50075,80,1
TCP,1391,80,3
TCP,45024,80,1
TCP,11640,80,1
TCP,2206,80,4
TCP,62417,80,1
TCP,1059,80,1
TCP,27136,80,1
TCP,29199,80,1
TCP,50833,80,1
TCP,60184,80,1
TCP,30416,80,1
TCP,18881,80,1
TCP,5109,80,1
TCP,32954,80,1
TCP,8031,80,1
TCP,49717,80,1
TCP,64723,80,1
TCP,32527,80,2
TCP,10999,80,1
TCP,1393,80,3
TCP,42427,80,1
TCP,16610,80,1
TCP,44530,80,1
TCP,4499,80,1
TCP,1762,80,1
TCP,34521,80,1
TCP,8189,80,1
TCP,1396,80,4
TCP,28514,80,1
TCP,28350,80,1
TCP,7347,80,1
TCP,52786,80,2
TCP,30139,80,1
TCP,4129,80,1
TCP,53045,80,1
TCP,35562,80,1
TCP,19391,80,1
TCP,39087,80,1
TCP,55020,80,1
TCP,4224,80,1
TCP,51860,80,1
TCP,64606,80,1
TCP,10720,80,1
TCP,51410,80,1
TCP,45628,80,1
TCP,36355,80,1
TCP,28378,80,1
TCP,2615,80,1
TCP,21268,80,1
TCP,11354,80,1
TCP,32545,80,1
TCP,4660,80,1
TCP,6505,80,1
TCP,1465,80,2
TCP,1547,80,4
TCP,49544,80,3
TCP,51111,80,1
TCP,51178,80,1
TCP,3188,80,4
TCP,54472,80,1
TCP,15145,80,1
TCP,2421,80,1
TCP,4520,80,1
TCP,37757,80,1
TCP,2197,80,1
TCP,23168,80,1
TCP,50226,80,1
TCP,36681,80,1
TCP,51912,80,1
TCP,40929,80,2
TCP,6653,80,1
TCP,1806,80,4
TCP,4234,80,1
TCP,18771,80,1
TCP,56820,80,2
TCP,1449,80,2
TCP,59672,80,1
TCP,2107,80,2
TCP,2816,80,1
TCP,50520,80,2
TCP,1626,80,3
TCP,5729,80,1
TCP,57793,80,1
TCP,52951,80,1
TCP,2580,80,1
TCP,1318,80,4
TCP,1645,80,3
TCP,13203,80,1
TCP,1632,80,3
TCP,1930,80,3
TCP,13785,80,1
TCP,1662,80,1
TCP,30697,80,1
TCP,1636,80,1
TCP,14130,80,1
TCP,5561,80,1
TCP,2286,80,5
TCP,50597,80,1
TCP,12356,80,1
TCP,2576,80,2
TCP,1493,80,1
TCP,65289,80,1
TCP,4585,80,2
TCP,2605,80,1
TCP,24417,80,1
TCP,61603,80,1
TCP,28374,80,1
TCP,51658,80,2
TCP,31213,80,1
TCP,4590,80,1
TCP,49942,80,1
TCP,1041,80,1
TCP,17169,80,1
TCP,17314,80,1
TCP,51096,80,1
TCP,1187,80,1
TCP,64193,80,1
TCP,3177,80,2
TCP,18137,80,1
TCP,1101,80,1
TCP,1098,80,2
TCP,57400,80,1
TCP,14700,80,1
TCP,1844,80,1
TCP,59297,80,1
TCP,58650,80,1
TCP,4780,80,1
TCP,2146,80,1
TCP,49786,80,1
TCP,30169,80,1
TCP,12606,80,1
TCP,3290,80,6
TCP,2152,80,1
TCP,60803,80,1
TCP,1860,80,2
TCP,55912,80,1
TCP,25725,80,1
TCP,51224,80,1
TCP,1281,80,3
TCP,12500,80,1
TCP,55097,80,1
TCP,1550,80,1
TCP,62741,80,1
TCP,17959,80,1
TCP,51565,80,1
TCP,2378,80,4
TCP,31169,80,1
TCP,57532,80,1
TCP,2066,80,1
TCP,62118,80,1
TCP,2858,80,1
TCP,2057,80,1
TCP,39392,80,1
TCP,1492,80,1
TCP,13684,80,1
TCP,26664,80,1
TCP,1679,80,3
TCP,15297,80,1
TCP,56321,80,1
TCP,5622,80,1
TCP,2292,80,3
TCP,8230,80,1
TCP,34977,80,1
TCP,13568,80,1
TCP,3921,80,1
TCP,57113,80,1
TCP,7242,80,2
TCP,5695,80,1
TCP,33483,80,1
TCP,14533,80,1
TCP,12360,80,1
TCP,14792,80,1
TCP,54663,80,1
TCP,2610,80,2
TCP,55640,80,1
TCP,1035,80,1
TCP,65236,80,1
TCP,1780,80,1
TCP,40172,80,1
TCP,13295,80,1
TCP,50885,80,2
TCP,3326,80,1
TCP,2915,80,1
TCP,1583,80,1
TCP,57962,80,1
TCP,51171,80,1
TCP,61685,80,1
TCP,2733,80,1
TCP,1925,80,2
TCP,2077,80,1
TCP,52446,80,1
TCP,40481,80,1
TCP,57814,80,1
TCP,41065,80,1
TCP,24999,80,1
TCP,1649,80,1
TCP,53394,80,1
TCP,2767,80,2
TCP,2408,80,2
TCP,5458,80,1
TCP,42997,80,1
TCP,61752,80,1
TCP,1769,80,1
TCP,9569,80,1
TCP,32674,80,1
TCP,1531,80,1
TCP,60247,80,1
TCP,61074,80,1
TCP,52080,80,1
TCP,43485,80,1
TCP,38015,80,1
TCP,27086,80,1
TCP,40021,80,1
TCP,36700,80,1
TCP,4613,80,2
TCP,2900,80,2
TCP,1638,80,1
TCP,37309,80,1
TCP,1272,80,1
TCP,22335,80,1
TCP,60738,80,1
TCP,33150,80,1
TCP,1350,80,1
TCP,27165,80,1
TCP,8867,80,1
TCP,47767,80,1
TCP,46116,80,1
TCP,50132,80,1
TCP,41903,80,1
TCP,42816,80,1
TCP,20369,80,1
TCP,2486,80,1
TCP,3718,80,1
TCP,54102,80,1
TCP,18314,80,1
TCP,4995,80,1
TCP,4918,80,2
TCP,57368,80,1
TCP,50424,80,1
TCP,65264,80,1
TCP,13472,80,2
TCP,34842,80,1
TCP,56004,80,1
TCP,57086,80,1
TCP,29750,80,1
TCP,57545,80,1
TCP,51862,80,1
TCP,23041,80,1
TCP,3145,80,1
TCP,29498,80,1
TCP,5773,80,1
TCP,2158,80,1
TCP,49265,80,1
TCP,13719,80,1
TCP,59874,80,1
TCP,8335,80,1
TCP,1315,80,2
TCP,51598,80,1
TCP,46231,80,1
TCP,14633,80,1
TCP,31587,80,1
TCP,2492,80,3
TCP,49994,80,1
TCP,8056,80,1
TCP,49758,80,1
TCP,53600,80,1
TCP,53175,80,1
TCP,8743,80,1
TCP,50009,80,1
TCP,55840,80,1
TCP,2380,80,2
TCP,1539,80,1
TCP,2008,80,1
TCP,59198,80,1
TCP,49883,80,1
TCP,58465,80,1
TCP,9543,80,1
TCP,3295,80,3
TCP,2287,80,3
TCP,1810,80,2
TCP,22774,80,1
TCP,24895,80,1
TCP,65427,80,1
TCP,29377,80,1
TCP,26520,80,1
TCP,40765,80,1
TCP,28259,80,1
TCP,62025,80,1
TCP,3033,80,1
TCP,2388,80,2
TCP,23400,80,1
TCP,10625,80,1
TCP,36937,80,2
TCP,2129,80,3
TCP,28817,80,1
TCP,1535,80,2
TCP,55141,80,1
TCP,2651,80,1
TCP,20482,80,1
TCP,5449,80,1
TCP,38364,80,1
TCP,53276,80,1
TCP,1916,80,3
TCP,26831,80,1
TCP,6593,80,2
TCP,59552,80,1
TCP,35875,80,1
TCP,51261,80,2
TCP,18265,80,1
TCP,11840,80,1
TCP,34988,80,1
TCP,1293,80,1
TCP,50323,80,1
TCP,46043,80,1
TCP,27878,80,1
TCP,30894,80,1
TCP,44889,80,1
TCP,30595,80,1
TCP,2878,80,1
TCP,1861,80,1
TCP,3627,80,2
TCP,1996,80,2
TCP,6197,80,1
TCP,53723,80,1
TCP,60339,80,1
TCP,49498,80,1
TCP,2306,80,1
TCP,55114,80,1
TCP,51656,80,1
TCP,19176,80,1
TCP,3060,80,2
TCP,2102,80,1
TCP,26344,80,1
TCP,29511,80,1
TCP,4611,80,1
TCP,57775,80,1
TCP,2655,80,2
TCP,59617,80,1
TCP,12860,80,1
TCP,7419,80,1
TCP,38177,80,1
TCP,21922,80,1
TCP,54990,80,1
TCP,65497,80,1
TCP,2072,80,1
TCP,49875,80,1
TCP,6052,80,1
TCP,7799,80,1
TCP,33475,80,1
TCP,32052,80,1
TCP,42379,80,1
TCP,17153,80,1
TCP,5445,80,1
TCP,3972,80,1
TCP,2894,80,1
TCP,1249,80,1
TCP,1745,80,2
TCP,50147,80,1
TCP,2503,80,2
TCP,60714,80,1
TCP,26755,80,1
TCP,50124,80,1
TCP,2913,80,2
TCP,5821,80,1
TCP,6334,80,1
TCP,16087,80,1
TCP,48638,80,1
TCP,33647,80,2
TCP,3266,80,1
TCP,8416,80,1
TCP,10226,80,1
TCP,4242,80,1
TCP,2957,80,1
TCP,4359,80,1
TCP,1479,80,3
TCP,45045,80,1
TCP,3327,80,1
TCP,3682,80,1
TCP,5850,80,1
TCP,16911,80,1
TCP,54629,80,1
TCP,18328,80,1
TCP,1369,80,3
TCP,27198,80,1
TCP,21701,80,1
TCP,3776,80,1
TCP,3230,80,1
TCP,50578,80,1
TCP,3512,80,1
TCP,7429,80,1
TCP,2191,80,2
TCP,29673,80,1
TCP,53015,80,1
TCP,49317,80,1
TCP,49542,80,2
TCP,1783,80,3
TCP,57265,80,1
TCP,53160,80,1
TCP,19092,80,1
TCP,56455,80,1
TCP,37442,80,1
TCP,1092,80,1
TCP,27241,80,1
TCP,55686,80,1
TCP,52959,80,1
TCP,14448,80,1
TCP,50957,80,1
TCP,33440,80,1
TCP,12986,80,1
TCP,12456,80,1
TCP,20209,80,1
TCP,57310,80,1
TCP,7610,80,1
TCP,3097,80,1
TCP,4494,80,1
TCP,52378,80,1
TCP,43264,80,1
TCP,11716,80,2
TCP,1137,80,1
TCP,6017,80,1
TCP,38753,80,1
TCP,1410,80,4
TCP,7522,80,1
TCP,1850,80,3
TCP,52368,80,1
TCP,11264,80,1
TCP,16321,80,1
TCP,50619,80,1
TCP,18782,80,1
TCP,1939,80,2
TCP,38235,80,1
TCP,12558,80,1
TCP,50391,80,1
TCP,1045,80,1
TCP,3369,80,2
TCP,21132,80,1
TCP,10233,80,1
TCP,53649,80,1
TCP,9575,80,1
TCP,3360,80,1
TCP,3342,80,1
TCP,50034,80,1
TCP,58861,80,1
TCP,1576,80,3
TCP,53716,80,1
TCP,2884,80,1
TCP,16913,80,1
TCP,2499,80,1
TCP,60377,80,1
TCP,18492,80,1
TCP,65280,80,1
TCP,49881,80,2
TCP,2264,80,3
TCP,62435,80,1
TCP,46657,80,1
TCP,11215,80,1
TCP,20528,80,1
TCP,51719,80,1
TCP,3722,80,1
TCP,8826,80,1
TCP,18466,80,1
TCP,15824,80,1
TCP,7457,80,1
TCP,14017,80,1
TCP,22516,80,1
TCP,1436,80,2
TCP,5393,80,1
TCP,1427,80,2
TCP,3270,80,2
TCP,47502,80,1
TCP,52660,80,1
TCP,51416,80,1
TCP,3927,80,1
TCP,4922,80,1
TCP,7200,80,1
TCP,2189,80,2
TCP,1959,80,4
TCP,4008,80,1
TCP,2023,80,2
TCP,14978,80,1
TCP,64172,80,1
TCP,64737,80,2
TCP,51445,80,1
TCP,32529,80,1
TCP,50241,80,2
TCP,43253,80,1
TCP,1685,80,2
TCP,3585,80,1
TCP,3037,80,1
TCP,57374,80,1
TCP,2964,80,2
TCP,4505,80,2
TCP,9097,80,1
TCP,1544,80,3
TCP,1949,80,1
TCP,6795,80,1
TCP,3979,80,1
TCP,1419,80,3
TCP,63860,80,1
TCP,23978,80,1
TCP,63227,80,1
TCP,64832,80,1
TCP,9473,80,2
TCP,20389,80,1
TCP,12784,80,1
TCP,13085,80,2
TCP,50728,80,2
TCP,50322,80,1
TCP,6155,80,1
TCP,1223,80,2
TCP,44287,80,1
TCP,49353,80,2
TCP,3395,80,1
TCP,2386,80,2
TCP,27177,80,1
